internal_id,closest_1,closest_2,closest_3
1136,1405,20798,34677
1137,21675,918,30600
1138,30572,30548,1230
1139,869,2424,6963
1140,229,2789,1259
1141,16789,1979,25479
1142,35315,683,28305
1143,18795,2240,3969
1144,43,17409,926
1145,11908,2642,17031
1146,3129,1099,41
1147,26795,5325,9379
1148,811,603,28292
1149,19180,30804,6507
1150,3021,8846,11449
1151,8446,17741,18270
1152,30596,1238,2469
1153,6832,26314,11646
339,1154,338,3942
1155,1137,21675,918
1156,88,16779,26288
1157,8903,9599,10116
1158,30705,3859,8155
1159,8257,22444,1157
1160,33909,19068,8080
1161,12807,15157,17007
1162,281,19308,8476
1163,30706,15165,15824
1164,2439,23650,26273
1165,18220,18523,11237
1167,224,16519,4493
1169,22503,25073,1045
1170,22960,1285,154
1171,4491,8292,2215
1172,14331,866,125
1173,10322,6972,30937
1174,6160,26849,19081
1175,28312,2145,30376
1176,28314,28230,30510
1177,30378,28273,813
1178,26849,6160,19081
1179,28324,2596,2599
1180,28319,30380,30427
1181,28320,28324,2596
1182,28321,1377,30427
1184,28147,1185,28325
1185,28147,28325,1184
1186,28149,28325,30517
1187,28153,28325,34700
1188,28155,28157,28210
1189,27426,28163,335
1190,28161,29514,267
1191,390,23236,27426
1192,28165,9633,602
1193,28170,30750,28210
1194,6963,23554,1461
1195,22998,15911,910
1196,65,24165,29583
1197,3843,17789,3512
1198,22634,8070,32439
1199,2501,16031,7334
1200,33249,18047,26289
1201,26538,3469,33710
1202,16730,29593,3013
1203,2371,120,2349
1204,26289,1259,18042
1205,29596,26528,178
1206,17957,1204,3524
1207,1318,13167,32594
1208,11978,30519,32301
1209,30506,773,11483
1210,17490,34321,9764
1211,29605,12376,10609
1212,18047,10239,13150
1213,209,635,29540
1214,11770,184,4516
1215,21675,918,28303
1216,2365,26856,37
1217,986,183,122
1218,607,40,5243
1219,30530,5243,29659
1220,361,30498,780
1221,3693,3708,6768
1222,30536,2748,2534
1223,813,27441,27445
1224,11015,1146,3129
1225,2512,15344,24969
1226,810,26658,7406
1227,725,31261,30548
1228,7262,7267,11489
